,county_name,zip,lat,lng,city,state_name,avg_risk_score_all,MercatorX,MercatorY
251,Essex,1840,42.70695,-71.16014,Lawrence,Massachusetts,5.4,-7921510.549578058,5267472.491206704
252,Essex,1841,42.71077,-71.16494,Lawrence,Massachusetts,2.9,-7922044.883133867,5268051.199468756
253,Essex,1843,42.68985,-71.16095,Lawrence,Massachusetts,3.4,-7921600.718365601,5264882.374921243
254,Essex,1844,42.73426,-71.18858,Methuen,Massachusetts,2.0,-7924676.47589622,5271610.583985892
255,Essex,1845,42.67132,-71.08669,North Andover,Massachusetts,1.7,-7913334.132979293,5262076.463149906
256,Middlesex,1850,42.65569,-71.30292,Lowell,Massachusetts,3.07,-7937404.746473522,5259710.335236116
257,Middlesex,1851,42.62915,-71.33674,Lowell,Massachusetts,1.43,-7941169.571652152,5255693.972490325
258,Middlesex,1852,42.63231,-71.29538,Lowell,Massachusetts,2.03,-7936565.39751294,5256172.093138453
259,Middlesex,1854,42.64939,-71.34827,Lowell,Massachusetts,2.17,-7942453.0853809975,5258756.785818142
260,Essex,1860,42.83858,-71.01194,Merrimac,Massachusetts,1.59,-7905013.001042495,5287434.26283824
261,Middlesex,1862,42.57427,-71.29437,North Billerica,Massachusetts,1.92,-7936452.96482724,5247394.27662304
262,Middlesex,1863,42.63274,-71.39132,North Chelmsford,Massachusetts,2.04,-7947245.389459646,5256237.155735922
263,Middlesex,1864,42.58156,-71.08759,North Reading,Massachusetts,1.69,-7913434.320521006,5248496.34811183
264,Middlesex,1867,42.53505,-71.1055,Reading,Massachusetts,1.48,-7915428.052601115,5241467.371803109
265,Middlesex,1876,42.61206,-71.22733,Tewksbury,Massachusetts,1.52,-7928990.106164458,5253108.607588573
266,Middlesex,1879,42.66626,-71.42911,Tyngsboro,Massachusetts,1.89,-7951452.153016724,5261310.396287142
267,Middlesex,1880,42.50348,-71.06559,Wakefield,Massachusetts,1.62,-7910985.291723554,5236699.234235937
268,Middlesex,1886,42.58642,-71.44008,Westford,Massachusetts,1.51,-7952673.327830726,5249231.13402615
269,Middlesex,1887,42.56091,-71.16541,Wilmington,Massachusetts,1.6,-7922097.203294538,5245374.902430537
270,Middlesex,1890,42.45177,-71.14628,Winchester,Massachusetts,1.78,-7919967.661435664,5228894.474187687
271,Essex,1901,42.46125,-70.94639,Lynn,Massachusetts,2.33,-7897716.0084209945,5230324.8390348125
272,Essex,1902,42.4712,-70.93983,Lynn,Massachusetts,1.79,-7896985.752561392,5231826.351554549
273,Essex,1904,42.49151,-70.97166,Lynn,Massachusetts,1.73,-7900529.051953342,5234891.989030936
274,Essex,1905,42.46355,-70.9733,Lynn,Massachusetts,2.53,-7900711.615918242,5230671.90112471
275,Essex,1906,42.46922,-71.01299,Saugus,Massachusetts,2.43,-7905129.886507828,5231527.539087236
276,Essex,1907,42.47572,-70.90684,Swampscott,Massachusetts,2.21,-7893313.322560122,5232508.524528145
277,Essex,1908,42.42856,-70.92614,Nahant,Massachusetts,3.13,-7895461.788732433,5225393.408038662
278,Essex,1913,42.85297,-70.94459,Amesbury,Massachusetts,1.77,-7897515.633337569,5289619.091406121
279,Essex,1915,42.56841,-70.8647,Beverly,Massachusetts,1.76,-7888622.3192180935,5246508.479904342
280,Essex,1921,42.6815,-71.01887,Boxford,Massachusetts,1.69,-7905784.445113693,5263617.869649996
281,Essex,1922,42.75862,-70.91758,Byfield,Massachusetts,1.73,-7894508.893891242,5275303.221865303
282,Essex,1923,42.57398,-70.94923,Danvers,Massachusetts,1.55,-7898032.155774849,5247350.438309186
283,Essex,1929,42.63478,-70.77684,Essex,Massachusetts,2.61,-7878841.788756997,5256545.830928225
284,Essex,1930,42.62605,-70.68966,Gloucester,Massachusetts,2.36,-7869136.95554964,5255224.953667612
285,Essex,1937,42.58579,-70.98406,Hathorne,Massachusetts,6.0,-7901909.4136391785,5249135.880768777
286,Essex,1938,42.68568,-70.83989,Ipswich,Massachusetts,1.86,-7885860.482651511,5264250.8582287
287,Essex,1940,42.53523,-71.03695,Lynnfield,Massachusetts,1.47,-7907797.101507236,5241494.564798746
288,Essex,1944,42.58154,-70.76825,Manchester,Massachusetts,2.81,-7877885.554331082,5248493.324419822
289,Essex,1945,42.49924,-70.86348,Marblehead,Massachusetts,1.9,-7888486.509439326,5236059.03429468
290,Essex,1949,42.6043,-71.01641,Middleton,Massachusetts,1.71,-7905510.599166341,5251934.913662112
291,Essex,1950,42.81237,-70.88785,Newburyport,Massachusetts,1.98,-7891199.365429958,5283456.114842556
292,Essex,1951,42.77742,-70.85022,Newbury,Massachusetts,3.32,-7887010.412991406,5278154.033524306
293,Essex,1952,42.84655,-70.86163,Salisbury,Massachusetts,4.24,-7888280.568381358,5288644.282215462
294,Essex,1960,42.53374,-70.97222,Peabody,Massachusetts,1.51,-7900591.390868186,5241269.4695845805
295,Essex,1966,42.65432,-70.62227,Rockport,Massachusetts,2.2,-7861635.135065081,5259502.967858255
296,Essex,1969,42.72235,-70.88832,Rowley,Massachusetts,2.19,-7891251.6855906295,5269805.721244088
297,Essex,1970,42.51298,-70.90266,Salem,Massachusetts,2.06,-7892848.007088606,5238133.802121703
298,Essex,1982,42.62669,-70.85789,South Hamilton,Massachusetts,1.43,-7887864.233485791,5255321.781446763
299,Essex,1983,42.63728,-70.94251,Topsfield,Massachusetts,1.71,-7897284.088796718,5256924.123148553
300,Essex,1984,42.60078,-70.8826,Wenham,Massachusetts,1.46,-7890614.938103292,5251402.564615893
301,Essex,1985,42.7939,-70.96906,West Newbury,Massachusetts,1.72,-7900239.621277279,5280653.754868919
302,Norfolk,2019,42.0777,-71.47407,Bellingham,Massachusetts,1.65,-7956457.0773227895,5172625.642577486
303,Norfolk,2021,42.17504,-71.12645,Canton,Massachusetts,1.68,-7917760.195933234,5187235.756958333
304,Norfolk,2025,42.23603,-70.81906,Cohasset,Massachusetts,2.67,-7883541.697658288,5196401.428210247
305,Norfolk,2026,42.24665,-71.1777,Dedham,Massachusetts,1.89,-7923465.319836388,5197998.32334357
306,Norfolk,2030,42.2366,-71.28421,Dover,Massachusetts,2.13,-7935321.95880078,5196487.130445805
307,Norfolk,2032,42.15489,-71.2155,East Walpole,Massachusetts,1.44,-7927673.196588374,5184209.526825073
308,Norfolk,2035,42.06266,-71.24613,Foxboro,Massachusetts,1.46,-7931082.912591372,5170370.234365287
309,Norfolk,2038,42.08622,-71.41126,Franklin,Massachusetts,1.57,-7949465.100106066,5173903.544508705
310,Plymouth,2043,42.21678,-70.88494,Hingham,Massachusetts,1.98,-7890875.425711749,5193507.5526779955
311,Plymouth,2045,42.28437,-70.88266,Hull,Massachusetts,5.76,-7890621.617272741,5203672.332285699
312,Plymouth,2047,42.14582,-70.69603,Humarock,Massachusetts,7.25,-7869846.060705991,5182847.662267125
313,Bristol,2048,42.01626,-71.21868,Mansfield,Massachusetts,1.58,-7928027.1925690975,5163415.424467221
314,Plymouth,2050,42.11443,-70.71487,Marshfield,Massachusetts,3.81,-7871943.319912539,5178135.945135121
315,Norfolk,2052,42.1848,-71.30501,Medfield,Massachusetts,1.78,-7937637.404209279,5188701.910320185
316,Norfolk,2053,42.15352,-71.42906,Medway,Massachusetts,1.54,-7951446.587042186,5184003.808199825
317,Norfolk,2054,42.1693,-71.36261,Millis,Massachusetts,1.9,-7944049.406878972,5186373.596197089
318,Norfolk,2056,42.11632,-71.32952,Norfolk,Massachusetts,1.68,-7940365.844928623,5178419.572794775
319,Plymouth,2061,42.16075,-70.81772,Norwell,Massachusetts,1.58,-7883392.529540625,5185089.512232363
320,Norfolk,2062,42.18563,-71.19464,Norwood,Massachusetts,1.6,-7925351.072010428,5188826.603885919
321,Plymouth,2066,42.20129,-70.76155,Scituate,Massachusetts,2.74,-7877139.7137427665,5191179.562886559
322,Norfolk,2067,42.10778,-71.18183,Sharon,Massachusetts,1.47,-7923925.069333365,5177138.063190784
323,Norfolk,2071,42.10392,-71.27002,South Walpole,Massachusetts,1.24,-7933742.335226424,5176558.889505295
324,Norfolk,2072,42.1192,-71.10189,Stoughton,Massachusetts,1.46,-7915026.18923935,5178851.783589325
325,Norfolk,2081,42.14689,-71.25916,Walpole,Massachusetts,1.54,-7932533.405556408,5183008.313093861
326,Norfolk,2090,42.22024,-71.21057,Westwood,Massachusetts,1.5,-7927124.391498763,5194027.63357543
327,Norfolk,2093,42.05129,-71.35522,Wrentham,Massachusetts,1.77,-7943226.7558420105,5168665.536333444
328,Suffolk,2108,42.35657,-71.06516,Boston,Massachusetts,3.35,-7910937.424342513,5214542.4578111265
329,Suffolk,2109,42.36498,-71.05277,Boston,Massachusetts,4.27,-7909558.1758515835,5215809.443379179
330,Suffolk,2110,42.35797,-71.05189,Boston,Massachusetts,3.03,-7909460.2146996865,5214753.359220632
331,Suffolk,2111,42.35067,-71.06054,Boston,Massachusetts,2.48,-7910423.128295049,5213653.710632372
332,Suffolk,2113,42.36526,-71.05524,Boston,Massachusetts,2.16,-7909833.134993844,5215851.628931232
333,Suffolk,2114,42.36337,-71.06686,Boston,Massachusetts,2.62,-7911126.667476863,5215566.880103483
334,Suffolk,2115,42.34046,-71.09481,Boston,Massachusetts,4.1,-7914238.047244533,5212115.923178536
335,Suffolk,2116,42.35105,-71.07638,Boston,Massachusetts,3.9,-7912186.429029214,5213710.949462457
336,Suffolk,2118,42.33806,-71.07057,Boston,Massachusetts,2.9,-7911539.662787706,5211754.481475159
337,Suffolk,2119,42.32405,-71.08522,Roxbury,Massachusetts,1.57,-7913170.493327827,5209644.840773671
338,Suffolk,2120,42.33212,-71.09654,Roxbury Crossing,Massachusetts,1.27,-7914430.629963606,5210859.972576409
339,Suffolk,2121,42.3057,-71.08693,Dorchester,Massachusetts,1.74,-7913360.849657082,5206882.388743037
340,Suffolk,2122,42.29427,-71.05185,Dorchester,Massachusetts,1.95,-7909455.761920055,5205162.096707041
341,Suffolk,2124,42.28583,-71.07114,Dorchester Center,Massachusetts,1.77,-7911603.114897457,5203892.02019967
342,Suffolk,2125,42.31578,-71.0562,Dorchester,Massachusetts,1.76,-7909940.001705006,5208399.755876421
343,Suffolk,2126,42.27588,-71.0918,Mattapan,Massachusetts,1.9,-7913902.975577247,5202394.932884768
344,Suffolk,2127,42.33455,-71.03875,South Boston,Massachusetts,1.41,-7907997.476590661,5211225.897823306
345,Suffolk,2128,42.37324,-71.01616,East Boston,Massachusetts,2.72,-7905482.7692936435,5217053.99621357
346,Suffolk,2129,42.37975,-71.06167,Charlestown,Massachusetts,1.51,-7910548.9193196455,5218034.987940247
347,Suffolk,2130,42.30823,-71.11515,Jamaica Plain,Massachusetts,1.84,-7916502.285687269,5207263.21301082
348,Suffolk,2131,42.28392,-71.12468,Roslindale,Massachusetts,2.2,-7917563.160434528,5203604.621283825
349,Suffolk,2132,42.27931,-71.16072,West Roxbury,Massachusetts,1.74,-7921575.114882718,5202910.987540133
350,Suffolk,2134,42.35855,-71.12931,Allston,Massachusetts,2.05,-7918078.569676903,5214840.734038231
351,Suffolk,2135,42.34989,-71.15417,Brighton,Massachusetts,1.77,-7920845.972218021,5213536.221486331
352,Suffolk,2136,42.25505,-71.12662,Hyde Park,Massachusetts,1.81,-7917779.120246668,5199261.594656569
353,Middlesex,2138,42.37997,-71.13446,Cambridge,Massachusetts,2.08,-7918651.865054487,5218068.1415109
354,Middlesex,2139,42.36224,-71.10253,Cambridge,Massachusetts,2.67,-7915097.4337134585,5215396.637541562
355,Middlesex,2140,42.39332,-71.13342,Cambridge,Massachusetts,1.75,-7918536.092784062,5220080.177897297
356,Middlesex,2141,42.37041,-71.08218,Cambridge,Massachusetts,3.19,-7912832.082075815,5216627.575298665
357,Middlesex,2142,42.36295,-71.08189,Cambridge,Massachusetts,5.77,-7912799.799423484,5215503.6037494885
358,Middlesex,2143,42.38142,-71.09677,Somerville,Massachusetts,1.78,-7914456.233446489,5218286.656586976
359,Middlesex,2144,42.40088,-71.122,Somerville,Massachusetts,1.66,-7917264.8241992025,5221219.768083935
360,Middlesex,2145,42.39206,-71.0895,Somerville,Massachusetts,1.49,-7913646.9407484215,5219890.259545874
361,Middlesex,2148,42.43048,-71.05762,Malden,Massachusetts,2.18,-7910098.075381932,5225682.977413643
362,Middlesex,2149,42.40643,-71.05446,Everett,Massachusetts,1.47,-7909746.305791026,5222056.459393551
363,Suffolk,2150,42.39587,-71.03251,Chelsea,Massachusetts,2.06,-7907302.842968113,5220464.548132447
364,Suffolk,2151,42.41887,-71.004,Revere,Massachusetts,3.3,-7904129.124285596,5223932.122917418
365,Suffolk,2152,42.37724,-70.98115,Winthrop,Massachusetts,3.41,-7901585.473920971,5217656.744061054
366,Middlesex,2155,42.42324,-71.10878,Medford,Massachusetts,1.96,-7915793.180530916,5224591.105894295
367,Suffolk,2163,42.36717,-71.12509,Boston,Massachusetts,5.4,-7917608.801425754,5216139.399677166
368,Norfolk,2169,42.23971,-71.01802,Quincy,Massachusetts,2.46,-7905689.823546519,5196954.747505789
369,Norfolk,2170,42.26644,-71.01621,Quincy,Massachusetts,2.66,-7905488.335268182,5200974.799188476
370,Norfolk,2171,42.28709,-71.02604,Quincy,Massachusetts,2.34,-7906582.60586268,5204081.617971798
371,Middlesex,2176,42.45561,-71.05901,Melrose,Massachusetts,2.07,-7910252.809474134,5229473.8363898285
372,Middlesex,2180,42.47396,-71.09705,Stoneham,Massachusetts,1.64,-7914487.40290391,5232242.89379644
373,Norfolk,2184,42.20386,-71.0022,Braintree,Massachusetts,1.63,-7903928.7492021695,5191565.768307171
374,Norfolk,2186,42.23854,-71.08464,Milton,Massachusetts,1.75,-7913105.928023165,5196778.824557187
375,Norfolk,2188,42.20724,-70.95764,Weymouth,Massachusetts,1.52,-7898968.35269242,5192073.719976791
376,Norfolk,2189,42.2111,-70.93135,East Weymouth,Massachusetts,1.64,-7896041.763279465,5192653.840036932
377,Norfolk,2190,42.16625,-70.95253,South Weymouth,Massachusetts,1.45,-7898399.510094466,5185915.5112457955
378,Norfolk,2191,42.24434,-70.94378,North Weymouth,Massachusetts,2.44,-7897425.464550026,5197650.953222692
379,Suffolk,2199,42.34748,-71.08199,Boston,Massachusetts,3.25,-7912810.931372565,5213173.219361578
380,Suffolk,2203,42.36144,-71.05945,Boston,Massachusetts,1.91,-7910301.790050083,5215276.113685148
381,Suffolk,2210,42.34815,-71.03942,Boston,Massachusetts,6.27,-7908072.060649495,5213274.135568007
382,Suffolk,2215,42.34741,-71.10276,Boston,Massachusetts,4.16,-7915123.03719634,5213162.675939383
383,Plymouth,2301,42.07791,-71.04223,Brockton,Massachusetts,1.52,-7908384.868418625,5172657.1380978525
384,Plymouth,2302,42.08792,-70.99864,Brockton,Massachusetts,1.39,-7903532.451814943,5174158.545477923
385,Norfolk,2322,42.12666,-71.04922,Avon,Massachusetts,1.34,-7909162.991659269,5179971.420955544
386,Plymouth,2324,41.97272,-70.97498,Bridgewater,Massachusetts,1.41,-7900898.632662775,5156893.907880077
387,Plymouth,2330,41.87388,-70.7563,Carver,Massachusetts,1.5,-7876555.286416103,5142105.961704375
388,Plymouth,2332,42.04651,-70.71388,Duxbury,Massachusetts,1.95,-7871833.113616652,5167948.96459401
389,Plymouth,2333,42.03521,-70.94235,East Bridgewater,Massachusetts,1.41,-7897266.277678192,5166255.191360241
390,Plymouth,2338,41.99138,-70.86326,Halifax,Massachusetts,1.34,-7888462.0191513505,5159688.297299326
391,Plymouth,2339,42.12241,-70.85665,Hanover,Massachusetts,1.48,-7887726.197317208,5179333.541686788
392,Plymouth,2341,42.05604,-70.87251,Hanson,Massachusetts,1.36,-7889491.724441189,5169377.664180343
393,Norfolk,2343,42.14733,-71.00484,Holbrook,Massachusetts,1.38,-7904222.632657863,5183074.375903933
394,Plymouth,2346,41.88034,-70.87446,Middleboro,Massachusetts,1.44,-7889708.797448236,5143071.775402306
395,Plymouth,2347,41.83101,-70.9594,Lakeville,Massachusetts,1.48,-7899164.274996217,5135699.078427412
396,Plymouth,2351,42.11805,-70.95905,Abington,Massachusetts,1.34,-7899125.31317444,5178679.197062142
397,Bristol,2356,42.05519,-71.12071,North Easton,Massachusetts,1.38,-7917121.22205608,5169250.226863593
398,Bristol,2357,42.06224,-71.07751,North Easton,Massachusetts,1.0,-7912312.220053811,5170307.258560158
399,Plymouth,2359,42.06547,-70.8014,Pembroke,Massachusetts,1.38,-7881575.795450879,5170791.583207537
400,Plymouth,2360,41.87817,-70.63089,Plymouth,Massachusetts,1.59,-7862594.709075717,5142747.334834368
401,Plymouth,2364,41.98616,-70.74823,Kingston,Massachusetts,1.56,-7875656.938125403,5158906.504569755
402,Plymouth,2367,41.96345,-70.80975,Plympton,Massachusetts,1.46,-7882505.313199003,5155506.0027143955
403,Norfolk,2368,42.17506,-71.05011,Randolph,Massachusetts,1.42,-7909262.066006076,5187238.76113959
404,Plymouth,2370,42.1295,-70.91002,Rockland,Massachusetts,1.34,-7893667.318540845,5180397.698248786
405,Bristol,2375,42.01954,-71.10381,South Easton,Massachusetts,1.57,-7915239.922661672,5163906.890833099
406,Plymouth,2379,42.02139,-71.0267,West Bridgewater,Massachusetts,1.51,-7906656.076726604,5164184.101031739
407,Plymouth,2382,42.08,-70.93993,Whitman,Massachusetts,1.28,-7896996.884510472,5172970.599195385
408,Middlesex,2420,42.45821,-71.21762,Lexington,Massachusetts,1.56,-7927909.193908855,5229866.133050893
409,Middlesex,2421,42.438,-71.23922,Lexington,Massachusetts,1.58,-7930313.694909991,5226817.2095467085
410,Norfolk,2445,42.32581,-71.13319,Brookline,Massachusetts,2.19,-7918510.489301179,5209909.83764038
411,Norfolk,2446,42.3435,-71.12179,Brookline,Massachusetts,1.79,-7917241.447106137,5212573.769141562
412,Middlesex,2451,42.39859,-71.2573,Waltham,Massachusetts,1.67,-7932326.351303534,5220874.560265223
413,Middlesex,2452,42.39365,-71.2202,Waltham,Massachusetts,1.78,-7928196.398195104,5220129.919047967
414,Middlesex,2453,42.36918,-71.24101,Waltham,Massachusetts,1.87,-7930512.956798511,5216442.24640319
415,Norfolk,2457,42.29777,-71.26887,Babson Park,Massachusetts,1.0,-7933614.317812012,5205688.837127092
416,Middlesex,2458,42.35294,-71.18763,Newton,Massachusetts,1.85,-7924570.722379966,5213995.642468783
417,Middlesex,2459,42.31515,-71.19174,Newton Center,Massachusetts,1.83,-7925028.245487126,5208304.913311011
418,Middlesex,2460,42.35206,-71.20835,Newtonville,Massachusetts,2.07,-7926877.262229202,5213863.085929897
419,Middlesex,2461,42.31693,-71.20875,Newton Highlands,Massachusetts,2.09,-7926921.790025518,5208572.88364263
420,Middlesex,2462,42.33102,-71.25599,Newton Lower Falls,Massachusetts,2.01,-7932180.522770594,5210694.332051272
421,Middlesex,2464,42.31274,-71.21981,Newton Upper Falls,Massachusetts,1.21,-7928152.983593692,5207942.111624803
422,Middlesex,2465,42.34969,-71.22646,West Newton,Massachusetts,1.65,-7928893.258207469,5213506.096299111
423,Middlesex,2466,42.34541,-71.24759,Auburndale,Massachusetts,2.02,-7931245.439047931,5212861.440264814
424,Norfolk,2467,42.31725,-71.16096,Chestnut Hill,Massachusetts,1.82,-7921601.831560509,5208621.058888062
425,Middlesex,2468,42.32777,-71.23142,Waban,Massachusetts,2.26,-7929445.402881803,5210204.956512749
426,Middlesex,2472,42.37,-71.17713,Watertown,Massachusetts,1.67,-7923401.867726637,5216565.79859694
427,Middlesex,2474,42.42053,-71.15666,Arlington,Massachusetts,1.61,-7921123.157750098,5224182.440560826
428,Middlesex,2476,42.41597,-71.17437,Arlington,Massachusetts,1.38,-7923094.625932047,5223494.836910232
429,Middlesex,2478,42.39602,-71.17955,Belmont,Massachusetts,1.71,-7923671.260894356,5220487.158632654
430,Norfolk,2481,42.31064,-71.27779,Wellesley Hills,Massachusetts,1.84,-7934607.287669886,5207625.988701799
431,Norfolk,2482,42.29455,-71.29859,Wellesley,Massachusetts,1.78,-7936922.733078388,5205204.2348633725
432,Norfolk,2492,42.27615,-71.24387,Needham,Massachusetts,1.65,-7930831.33054218,5202435.554244397
433,Middlesex,2493,42.35893,-71.30009,Weston,Massachusetts,1.84,-7937089.712314578,5214897.980045662
434,Norfolk,2494,42.29959,-71.2317,Needham Heights,Massachusetts,1.42,-7929476.572339225,5205962.753715501
435,Barnstable,2532,41.75111,-70.59713,Buzzards Bay,Massachusetts,2.0,-7858836.563066538,5123769.5345950555
436,Barnstable,2534,41.66626,-70.61628,Cataumet,Massachusetts,2.05,-7860968.33131523,5111117.172065166
437,Dukes,2535,41.34896,-70.74629,Chilmark,Massachusetts,2.04,-7875440.978313262,5063950.242560807
438,Barnstable,2536,41.59706,-70.56677,East Falmouth,Massachusetts,1.79,-7855456.903326053,5100810.790821932
439,Barnstable,2537,41.72882,-70.44317,East Sandwich,Massachusetts,2.3,-7841697.814264005,5120444.155356352
